event_id,period_no,occ_date_id
322606,3106,3210909
322618,3106,5032304
322619,3106,5101347
322639,3106,7182008
322647,3106,8150212
322651,3106,8201343
322667,3106,9300603
322698,3107,1100812
322717,3107,3261004
322720,3107,4031108
322749,3107,7100514
322770,3107,9200659
322773,3107,10061324
322774,3107,10090558
322784,3107,10300018
322810,3108,1221306
322820,3108,2202223
322856,3108,7011832
322857,3108,7020024
322902,3108,11221633
322907,3108,12111804
322959,3109,6161835
322982,3109,10160747
322996,3109,11191548
323025,3110,3061145
323028,3110,3270935
323065,3110,9101538
323083,3110,11140414
323094,3111,1100916
323105,3111,2181129
323117,3111,3250959
323118,3111,3261414
323128,3111,5051252
323134,3111,5270948
323143,3111,6182057
323146,3111,6222011
323152,3111,7280351
323163,3111,10022115
323166,3111,10071636
323170,3111,10132137
323182,3111,11302013
323197,3112,1132003
323204,3112,2031005
323210,3112,2240205
323212,3112,3062254
323224,3112,3250042
323232,3112,5011241
323253,3112,6291930
323268,3112,8210337
323300,3112,12161716
323301,3112,12170448
323311,3113,1191936
323329,3113,3241538
323352,3113,6011137
323392,3113,11091229
323417,3114,1161105
323435,3114,3080933
323437,3114,3171721
323470,3114,7080622
323474,3114,7132110
323525,3114,12142254
323540,3115,2130649
323545,3115,2252057
323551,3115,3280616
323562,3115,5221515
323564,3115,6031503
323569,3115,6171258
323574,3115,6291153
323575,3115,6301100
323583,3115,7310831
323585,3115,8052341
323587,3115,8060554
323632,3115,11290358
323639,3115,12220132
323662,3116,3101442
323665,3116,3182015
323669,3116,3261815
323671,3116,3312122
323673,3116,4090802
323681,3116,5032206
323711,3116,9041109
323722,3116,10100820
323724,3116,10180830
323728,3116,11081257
323738,3116,12211807
323743,3116,12311343
323755,3117,2082316
323758,3117,2090016
323806,3117,6291202
323819,3117,8222030
323824,3117,9040113
323848,3117,12140633
323851,3117,12271922
323892,3118,7131758
323901,3118,8242119
323915,3118,10231556
323924,3118,12010206
323929,3118,12120519
323932,3118,12250218
323954,3119,4111145
323987,3119,8051524
323989,3119,8071132
323998,3119,9041447
324006,3119,10020841
324021,3119,11252131
324041,3120,1041937
324049,3120,1281305
324050,3120,1311241
324075,3120,5130242
324090,3120,7010557
324099,3120,7271535
324122,3120,11041320
324130,3120,11191215
324133,3120,12060447
324185,3121,5300605
324186,3121,5300912
324228,3121,10070818
324241,3121,11280340
324258,3122,1101530
324265,3122,2011636
324275,3122,3062253
324276,3122,3080758
324334,3122,7271153
324335,3122,7272203
324346,3122,8251343
324351,3122,9282101
324359,3122,11170212
324367,3122,12230849
324384,3123,2122213
324387,3123,2191309
324395,3123,3240822
324413,3123,5151805
324488,3124,2240302
324546,3124,9151510
324549,3124,9291614
324597,3125,3010625
324598,3125,3032042
324612,3125,4042240
324652,3125,8051012
324677,3125,11022049
324681,3125,11171511
324728,3126,3312313
324736,3126,4231739
324760,3126,7140604
324769,3126,8021513
324770,3126,8050511
324776,3126,8200736
324783,3126,9100818
324798,3126,10291211
324839,3127,3091800
324841,3127,3152059
324854,3127,4090053
324861,3127,5101338
324866,3127,6070119
324868,3127,6071809
324884,3127,9070846
324893,3127,10070940
324919,3128,2131336
324940,3128,6021705
324951,3128,7211408
324962,3128,8251856
324980,3128,11110643
324987,3128,12092307
324989,3128,12181304
324992,3128,12250005
325011,3129,1300104
325017,3129,3050410
325019,3129,3110224
325054,3129,5302334
325058,3129,6190318
325079,3129,8261201
325096,3129,10081443
325110,3129,12081443
325117,3129,12181046
325124,3130,1191053
325137,3130,4120436
325143,3130,4271345
325152,3130,6250332
325160,3130,7181043
325219,3131,1100758
325226,3131,1250343
325238,3131,2201429
325240,3131,2210207
325258,3131,4130544
325275,3131,6141120
325295,3131,8082326
325310,3131,9260340
325332,3131,12070757
325349,3132,3040238
325359,3132,4130010
325368,3132,5161331
325380,3132,7091925
325400,3132,9260126
325403,3132,10190123
325415,3132,11191208
325418,3132,11301550
325421,3132,12090403
325430,3133,2041947
325441,3133,3251856
325443,3133,3301751
325460,3133,5222056
325504,3133,9190734
325511,3133,9261254
325547,3134,1051359
325551,3134,1230549
325559,3134,2211522
325560,3134,2231112
325585,3134,6020008
325600,3134,7140530
325604,3134,8011929
325607,3134,8082323
325617,3134,9180618
325625,3134,11012127
325657,3135,2282349
325692,3135,7180504
325694,3135,8030350
325698,3135,8081503
325710,3135,9100810
325725,3135,11052229
325745,3135,12171554
325760,3136,3141037
325761,3136,3141720
325775,3136,4240339
325813,3136,8090146
325822,3136,9042046
325823,3136,9071602
325824,3136,9080945
325853,3136,12290258
325862,3137,1242342
325866,3137,2071531
325938,3137,10091730
325955,3137,12150724
325957,3138,1112238
325989,3138,4232249
326008,3138,5280709
326068,3139,1130357
326105,3139,5300342
326121,3139,7191124
326153,3139,11210913
326157,3139,11282106
326168,3139,12170928
326175,3140,1051804
326177,3140,1141415
326179,3140,1191002
326183,3140,2021437
326185,3140,2070024
326198,3140,4280633
326212,3140,6072314
326220,3140,7122229
326237,3140,9261139
326242,3140,10120614
326256,3140,11031805
326276,3141,1111641
326296,3141,3200524
326300,3141,3290610
326312,3141,4300307
326344,3141,9051725
326388,3142,2061605
326393,3142,2200334
326407,3142,3240157
326413,3142,4051020
326417,3142,4131027
326426,3142,5161335
326435,3142,6070039
326442,3142,7021100
326448,3142,7131118
326459,3142,8260241
326460,3142,8301419
326497,3142,12101459
326507,3143,1120924
326521,3143,3161234
326525,3143,4012224
326530,3143,4120031
326535,3143,5121433
326553,3143,7060040
326564,3143,8161956
326565,3143,8170412
326569,3143,9240127
326618,3144,3291710
326654,3144,8020452
326661,3144,9010334
326697,3144,12152302
326712,3145,1251350
326739,3145,5141551
326747,3145,6150325
326756,3145,7241505
326771,3145,9181227
326792,3145,12020741
326801,3146,1060205
326805,3146,1241657
326808,3146,2021611
326817,3146,3311033
326819,3146,4040125
326837,3146,6091037
326839,3146,6151526
326872,3146,10031016
326880,3146,11190903
326887,3146,12072026
326924,3147,4071451
326934,3147,5211348
326942,3147,6021959
326948,3147,6161006
326954,3147,6260157
326971,3147,9122231
326973,3147,9202306
326986,3147,10310008
326992,3147,11232333
326995,3147,11261432
326996,3147,11270728
327009,3148,1130016
327046,3148,5271039
327053,3148,6221511
327058,3148,7131347
327072,3148,9161403
327085,3148,10242218
327110,3149,1131411
327111,3149,1151820
327120,3149,2130034
327176,3149,9152214
327201,3149,11161328
327217,3150,1160738
327221,3150,2081419
327227,3150,2230919
327234,3150,3201114
327238,3150,3302227
327242,3150,4151535
327257,3150,7070833
327260,3150,7182309
327284,3150,10092135
327287,3150,10221924
327304,3150,12251656
327312,3151,1281845
327354,3151,5231610
327371,3151,6221635
327378,3151,7140537
327381,3151,7212343
327418,3152,1070758
327432,3152,3061639
327454,3152,5231335
327462,3152,6170743
327476,3152,8151847
327499,3152,10251105
327520,3153,1180841
327522,3153,1240639
327536,3153,2221536
327543,3153,3270104
327544,3153,3271447
327559,3153,5161858
327569,3153,5292048
327576,3153,6291144
327580,3153,7161545
327647,3154,2072219
327681,3154,5131020
327685,3154,6041608
327686,3154,6150242
327695,3154,7070436
327728,3154,10180709
327738,3154,11111001
327740,3154,11251538
327754,3154,12210533
327765,3155,1291150
327771,3155,2071951
327775,3155,2172006
327778,3155,2261537
327798,3155,5230703
327800,3155,5251228
327807,3155,6221359
327814,3155,7131202
327816,3155,7150211
327826,3155,9122230
327833,3155,9300358
327856,3156,1091808
327867,3156,2150216
327875,3156,3010344
327877,3156,3041932
327932,3156,9301345
327951,3156,11222331
327953,3156,12082104
327984,3157,3281919
327995,3157,4241348
328000,3157,5051034
328006,3157,6221044
328009,3157,6300732
328032,3157,8142011
328033,3157,8181056
328037,3157,8270349
328051,3157,9231255
328052,3157,9232003
328069,3157,11030900
328074,3157,11162208
328078,3157,11240756
328102,3158,2241433
328103,3158,2250523
328117,3158,4030624
328119,3158,4121523
328151,3158,8042050
328152,3158,8190623
328153,3158,8191316
328161,3158,9191011
328162,3158,9251639
328177,3158,11071257
328208,3159,3160310
328218,3159,4041948
328248,3159,7260417
328250,3159,8032301
328253,3159,8142102
328267,3159,10040003
328268,3159,10070118
328278,3159,10301016
328296,3160,1160157
328301,3160,1312230
328319,3160,4050913
328323,3160,4232138
328325,3160,5060041
328338,3160,6201902
328357,3160,8282201
328364,3160,9221308
328378,3160,12021046
328399,3161,1170411
328418,3161,3180004
328428,3161,4050924
328453,3161,6302204
328462,3161,7211348
328466,3161,8161848
328468,3161,8172111
328498,3161,11302228
328535,3162,4121914
328577,3162,8220015
328614,3162,12110700
328616,3162,12160744
328648,3163,4092056
328656,3163,5112233
328664,3163,6020424
328689,3163,10010752
328704,3163,11270258
328705,3163,12080131
328718,3164,1061534
328734,3164,3031735
328738,3164,3311335
328772,3164,8111738
328778,3164,9050404
328799,3164,11280927
328808,3165,1200545
328837,3165,5112300
328847,3165,6152204
328868,3165,8111911
328879,3165,9192124
328894,3165,11090554
328902,3165,12061904
328916,3166,1210635
328942,3166,4300359
328968,3166,7100126
329000,3166,10110524
329006,3166,10291334
329012,3166,11210640
329014,3166,11221505
329030,3167,1140633
329041,3167,3021123
329047,3167,3252059
329048,3167,4031829
329049,3167,4030508
329065,3167,5261302
329076,3167,7092231
329090,3167,8281953
329131,3168,1252318
329172,3168,6120123
329173,3168,6130558
329177,3168,6220150
329204,3168,9130318
329207,3168,9180230
329209,3168,9200833
329217,3168,10160950
329237,3168,12090230
329275,3169,4251711
329316,3169,10242132
329318,3169,11031300
329369,3170,5272220
329380,3170,6291518
329381,3170,7050459
329396,3170,8271009
329400,3170,9090035
329407,3170,10051108
329419,3170,11170256
329438,3171,2021128
329439,3171,2060125
329460,3171,4140344
329461,3171,4192100
329469,3171,4280006
329487,3171,7062054
329496,3171,7261633
329509,3171,9220433
329510,3171,9230156
329556,3172,3080103
329581,3172,6051154
329587,3172,6192330
329600,3172,7232022
329605,3172,8090717
329639,3172,12101312
329655,3173,1210024
329675,3173,3240113
329681,3173,4230226
329705,3173,8050714
329720,3173,9121332
329745,3173,12181422
329749,3174,1131711
329772,3174,3251855
329869,3175,1171142
329888,3175,3211558
329918,3175,7020814
329948,3175,10120721
329959,3175,11150223
329974,3175,12151744
329991,3176,3011820
330019,3176,6030332
330030,3176,6271054
330069,3176,10170018
330091,3177,1130724
330093,3177,1142158
330104,3177,2122251
330119,3177,5012337
330153,3177,9160114
330159,3177,10130215
330171,3177,11181608
330174,3177,11300444
330178,3177,12181857
330193,3178,3090327
330211,3178,5041028
330266,3178,11280230
330279,3179,1300217
330311,3179,5212114
330321,3179,7021308
330322,3179,7040700
330327,3179,7111641
330335,3179,8150558
330345,3179,9191357
330350,3179,9281223
330373,3180,1201916
330422,3180,7022120
330480,3181,1241702
330491,3181,3121816
330495,3181,3161754
330501,3181,4080606
330503,3181,4120418
330508,3181,5102228
330512,3181,5282258
330536,3181,9212109
330542,3181,10050856
330554,3181,12151951
330560,3181,12281036
330572,3182,2130023
330596,3182,5131320
330615,3182,8090958
330618,3182,8140924
330622,3182,8191046
330668,3183,1030603
330680,3183,3111507
330699,3183,5220455
330730,3183,9160007
330733,3183,9251626
330744,3183,11070529
330748,3183,11150233
330755,3183,12121041
330759,3183,12280012
330810,3184,5301739
330859,3184,11270106
330885,3185,3071521
330900,3185,5092150
330905,3185,5200913
330911,3185,6262052
330922,3185,8060944
330924,3185,8162222
330978,3186,2171639
330981,3186,2230003
330995,3186,5101757
331000,3186,5291154
331021,3186,8240336
331024,3186,8280605
331027,3186,9221846
331028,3186,9270221
331042,3186,12042354
331064,3187,2081843
331067,3187,2150504
331097,3187,5191200
331113,3187,8040340
331152,3187,12090916
331154,3187,12121520
331164,3188,1222218
331172,3188,2160120
331193,3188,4212335
331217,3188,7030712
331257,3188,11080840
331270,3188,12012256
331291,3189,1291202
331319,3189,5160334
331333,3189,6251551
331344,3189,8041419
331377,3190,1240540
331384,3190,2151033
331388,3190,2192220
331392,3190,2232330
331405,3190,4092136
331441,3190,7032228
331451,3190,8070710
331496,3191,1152129
331504,3191,2061056
331531,3191,5171340
331535,3191,5311035
331553,3191,7101614
331565,3191,8201931
331582,3191,10070457
331588,3191,10200636
331675,3192,8280801
331679,3192,9161318
331684,3192,10161725
331702,3192,12270012
331703,3192,12311237
331712,3193,2091907
331716,3193,2200819
331762,3193,8100314
331783,3193,10192016
331786,3193,10260514
331788,3193,10311507
331797,3193,12062037
331829,3194,3251933
331836,3194,4061100
331837,3194,4081848
331843,3194,4280724
331857,3194,7021330
331872,3194,9052334
331900,3194,12191442
331912,3195,1190408
331921,3195,2101002
331969,3195,9031641
332044,3196,5130424
332064,3196,7081335
332080,3196,8282244
332090,3196,9191144
332093,3196,9240725
332099,3196,10050500
332102,3196,10120932
332117,3196,11190101
332171,3197,5100216
332190,3197,7130751
332212,3197,10141032
332215,3197,10240857
332254,3198,2100905
332282,3198,5160507
332283,3198,5160331
332286,3198,5280026
332330,3198,10271747
332339,3198,11181342
332346,3198,12051047
332372,3199,3040652
332389,3199,4291506
332398,3199,5130116
332400,3199,5161516
332404,3199,6041838
332415,3199,6300717
332420,3199,7110241
332421,3199,7162051
332468,3199,12240209
332483,3200,2052019
332496,3200,3200641
332498,3200,3270546
332499,3200,3291712
332512,3200,5192213
332515,3200,5262241
332525,3200,6290458
332538,3200,8301304
332569,3200,12281102
332573,3201,1230637
332611,3201,5230443
332619,3201,6190607
332631,3201,7140130
332639,3201,9031207
332657,3201,11140546
332691,3202,4030913
332708,3202,6120315
332709,3202,6130123
332732,3202,8140333
332733,3202,8171302
332758,3202,11300541
332764,3202,12122316
332778,3203,1311553
332790,3203,3140005
332791,3203,3150736
332811,3203,4281608
332844,3203,8110548
332866,3203,11061302
332889,3204,1221700
332905,3204,3061158
332906,3204,3120614
332908,3204,3192335
332930,3204,7041548
332937,3204,8020657
332959,3204,10040502
332964,3204,11180851
332993,3205,1300126
333000,3205,2111349
333020,3205,4100906
333021,3205,4110621
333026,3205,5070714
333094,3206,1031200
333103,3206,2041644
333154,3206,7191245
333155,3206,7221225
333162,3206,8201113
333175,3206,9281333
333194,3206,11141946
333202,3206,12280620
333206,3207,1060620
333223,3207,2142303
333226,3207,2182025
333235,3207,3071108
333248,3207,4080215
333252,3207,4200859
333278,3207,8052202
333289,3207,9281741
333362,3208,6061507
333365,3208,6230040
333371,3208,7111003
333387,3208,9041737
333389,3208,9121453
333397,3208,10160736
333403,3208,11171707
333443,3209,5081347
333447,3209,5181831
333460,3209,7041424
333468,3209,8122242
333537,3210,3211014
333538,3210,3221421
333541,3210,3241443
333567,3210,6062047
333568,3210,6110406
333572,3210,6210731
333600,3210,9291119
333606,3210,11171257
333608,3210,11230948
333627,3211,2010917
333629,3211,2151354
333648,3211,4212009
333650,3211,5011739
333669,3211,7030523
333672,3211,7081136
333689,3211,9140834
333710,3211,11162007
333718,3212,1010531
333721,3212,1101537
333738,3212,3010801
333739,3212,3041123
333764,3212,6010000
333765,3212,6022126
333794,3212,9082050
333803,3212,10250159
333810,3212,12090128
333815,3212,12261102
333823,3213,1271409
333877,3213,7261657
333894,3213,8282144
333945,3214,3060031
333955,3214,4080122
333963,3214,4300632
333974,3214,6110835
334072,3215,5100540
334077,3215,5270202
334093,3215,7181913
334100,3215,8052348
334109,3215,9131347
334117,3215,10092119
334134,3216,1031914
334140,3216,1310321
334177,3216,6220418
334180,3216,7020942
334193,3216,8231608
334249,3217,3110124
334260,3217,4200008
334263,3217,5030044
334277,3217,5290411
334284,3217,6131623
334310,3217,9071438
334333,3217,12131451
334340,3218,1050523
334347,3218,1252350
334359,3218,2210624
334381,3218,5232109
334406,3218,8090424
334419,3218,10261252
334454,3219,3050550
334463,3219,4110620
334468,3219,4280157
334492,3219,6130528
334511,3219,7261111
334518,3219,8090603
334525,3219,9111433
334527,3219,9210826
334529,3219,9260508
334543,3219,11030102
334553,3219,12030005
334570,3220,1302226
334578,3220,2242308
334589,3220,3290347
334605,3220,5100358
334609,3220,5230634
334612,3220,5271943
334627,3220,7070519
334630,3220,7152038
334634,3220,8040701
334636,3220,8060824
334673,3220,12030954
334678,3221,1041101
334693,3221,2160509
334710,3221,6042207
334715,3221,6230459
334735,3221,8140529
334743,3221,9051142
334750,3221,10101931
334758,3221,11161323
334773,3222,3250252
334794,3222,6010223
334802,3222,7011522
334811,3222,8150504
334843,3222,12090613
334845,3222,12110052
334853,3223,1011809
334874,3223,3261418
334885,3223,5041537
